URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
Netclan20241115,https://insights.blackcoffer.com/statistical-data-analysis-of-reinforced-concrete/,10.0,4.0,0.42857139795918586,0.03617571059431524,17.59090909090909,37.2093023255814,21.920084566596195,17.59090909090909,144.0,387.0,2.397932816537468,1.0,7.178294573643411
Netclan20241116,https://insights.blackcoffer.com/database-normalization-segmentation-with-google-data-studio-dashboard-insights/,7.0,1.0,0.7499999062500118,0.027303754266211604,12.73913043478261,34.470989761092156,18.884048078349906,12.73913043478261,101.0,293.0,2.3378839590443685,1.0,7.1160409556314
Netclan20241117,https://insights.blackcoffer.com/power-bi-dashboard-to-drive-insights-from-complex-data-to-generate-business-insights/,7.0,4.0,0.2727272479338866,0.03206997084548105,14.291666666666666,33.23615160349854,19.011127308066083,14.291666666666666,114.0,343.0,2.2653061224489797,1.0,6.769679300291545
Netclan20241118,https://insights.blackcoffer.com/real-time-dashboard-to-monitor-infrastructure-activity-and-machines/,4.0,2.0,0.33333327777778704,0.024193548387096774,19.076923076923077,38.306451612903224,22.95334987593052,19.076923076923077,95.0,248.0,2.403225806451613,2.0,7.318548387096774
Netclan20241119,https://insights.blackcoffer.com/electric-vehicles-ev-load-management-system-to-forecast-energy-demand/,6.0,3.0,0.33333329629630043,0.026865671641791045,16.75,36.11940298507463,21.147761194029854,16.75,121.0,335.0,2.3850746268656717,1.0,7.053731343283582
Netclan20241120,https://insights.blackcoffer.com/power-bi-data-driven-map-dashboard/,4.0,1.0,0.599999880000024,0.02617801047120419,21.22222222222222,40.31413612565445,24.61454333915067,21.22222222222222,77.0,191.0,2.481675392670157,1.0,7.4188481675392675
Netclan20241121,https://insights.blackcoffer.com/google-local-service-ads-lsa-leads-dashboard/,20.0,5.0,0.599999976000001,0.049800796812749,11.409090909090908,33.66533864541832,18.029771821803692,11.409090909090908,169.0,502.0,2.250996015936255,2.0,6.892430278884462
Netclan20241122,https://insights.blackcoffer.com/aws-lex-voice-and-chatbot/,11.0,2.0,0.6923076390532585,0.03651685393258427,15.478260869565217,28.932584269662918,17.764338055691255,15.478260869565217,103.0,356.0,2.157303370786517,2.0,6.620786516853933
Netclan20241123,https://insights.blackcoffer.com/metabridges-api-decentraland-integration/,4.0,4.0,0.0,0.021798365122615803,15.291666666666666,33.2425068119891,19.413669391462307,15.291666666666666,122.0,367.0,2.231607629427793,2.0,6.743869209809264
Netclan20241124,https://insights.blackcoffer.com/microsoft-azure-chatbot-with-luis-language-understanding/,8.0,2.0,0.599999940000006,0.038910505836575876,18.357142857142858,36.964980544747085,22.12884936075598,18.357142857142858,95.0,257.0,2.396887159533074,1.0,7.206225680933852
Netclan20241125,https://insights.blackcoffer.com/impact-of-news-media-and-press-on-innovation-startups-and-investments/,12.0,5.0,0.4117646816609011,0.05120481927710843,11.857142857142858,30.72289156626506,17.032013769363168,11.857142857142858,102.0,332.0,2.2560240963855422,2.0,6.837349397590361
Netclan20241126,https://insights.blackcoffer.com/aws-quicksight-reporting-dashboard/,10.0,4.0,0.42857139795918586,0.040345821325648415,14.458333333333334,33.14121037463977,19.039817483189243,14.458333333333334,115.0,347.0,2.2219020172910664,1.0,6.844380403458214
Netclan20241127,https://insights.blackcoffer.com/google-data-studio-dashboard-for-marketing-ads-and-traction-data/,13.0,4.0,0.5294117335640156,0.037694013303769404,15.551724137931034,28.824833702882486,17.75062313632541,15.551724137931034,130.0,451.0,2.1685144124168514,1.0,6.904656319290465
Netclan20241128,https://insights.blackcoffer.com/gangala-in-e-commerce-big-data-etl-elt-solution-and-data-warehouse/,9.0,4.0,0.3846153550295881,0.040372670807453416,14.0,34.47204968944099,19.3888198757764,14.0,111.0,322.0,2.282608695652174,2.0,6.940993788819876
Netclan20241129,https://insights.blackcoffer.com/big-data-solution-to-an-online-multivendor-marketplace-ecommerce-business/,18.0,2.0,0.799999960000002,0.055865921787709494,15.565217391304348,33.798882681564244,19.745640029147438,15.565217391304348,121.0,358.0,2.298882681564246,8.0,6.9916201117318435
Netclan20241130,https://insights.blackcoffer.com/creating-a-custom-report-and-dashboard-using-the-data-got-from-atera-api/,4.0,1.0,0.599999880000024,0.023255813953488372,12.647058823529411,37.2093023255814,19.942544459644324,12.647058823529411,80.0,215.0,2.4604651162790696,1.0,7.497674418604651
Netclan20241131,https://insights.blackcoffer.com/azure-data-lake-and-power-bi-dashboard/,9.0,4.0,0.3846153550295881,0.046762589928057555,13.238095238095237,38.489208633093526,20.690921548475508,13.238095238095237,107.0,278.0,2.4928057553956835,1.0,7.658273381294964
Netclan20241132,https://insights.blackcoffer.com/google-data-studio-pipeline-with-gcp-mysql/,5.0,4.0,0.11111109876543349,0.02857142857142857,17.5,31.11111111111111,19.444444444444446,17.5,98.0,315.0,2.2063492063492065,2.0,6.901587301587302
Netclan20241133,https://insights.blackcoffer.com/quickbooks-dashboard-to-find-patterns-in-finance-sales-and-forecasts/,18.0,7.0,0.4399999824000007,0.059665871121718374,16.76,34.36754176610978,20.451016706443916,16.76,144.0,419.0,2.3914081145584727,1.0,7.3675417661097855
Netclan20241134,https://insights.blackcoffer.com/marketing-sales-and-financial-data-business-dashboard-wink-report/,6.0,1.0,0.7142856122449125,0.0196078431372549,13.73076923076923,35.294117647058826,19.609954751131223,13.73076923076923,126.0,357.0,2.3781512605042017,1.0,7.176470588235294
Netclan20241135,https://insights.blackcoffer.com/react-native-apps-in-the-development-portfolio/,3.0,1.0,0.49999987500003124,0.024242424242424242,3.75,42.42424242424242,18.46969696969697,3.75,70.0,165.0,3.006060606060606,2.0,9.709090909090909
Netclan20241136,https://insights.blackcoffer.com/a-leading-firm-website-seo-optimization/,6.0,1.0,0.7142856122449125,0.03125,14.0,37.05357142857143,20.421428571428574,14.0,83.0,224.0,2.4017857142857144,1.0,7.334821428571429
Netclan20241137,https://insights.blackcoffer.com/a-leading-hospitality-firm-in-the-usa-website-seo-optimization/,9.0,1.0,0.7999999200000081,0.04219409282700422,13.941176470588236,37.552742616033754,20.597567634648797,13.941176470588236,89.0,237.0,2.388185654008439,1.0,7.324894514767933
Netclan20241138,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-website-seo-optimization/,6.0,3.0,0.33333329629630043,0.041666666666666664,18.0,35.648148148148145,21.45925925925926,18.0,77.0,216.0,2.375,1.0,7.24537037037037
Netclan20241139,https://insights.blackcoffer.com/a-leading-musical-instrumental-website-seo-optimization/,7.0,4.0,0.2727272479338866,0.05116279069767442,12.647058823529411,38.604651162790695,20.500683994528046,12.647058823529411,83.0,215.0,2.427906976744186,1.0,7.339534883720931
Netclan20241140,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-seo-and-website-optimization/,6.0,2.0,0.4999999375000079,0.03755868544600939,13.3125,35.68075117370892,19.59730046948357,13.3125,76.0,213.0,2.375586854460094,1.0,7.333333333333333
Netclan20241141,https://insights.blackcoffer.com/immigration-datawarehouse-ai-based-recommendations/,12.0,1.0,0.8461537810650938,0.03939393939393939,14.347826086956522,34.84848484848485,19.67852437417655,14.347826086956522,115.0,330.0,2.327272727272727,2.0,7.066666666666666
Netclan20241142,https://insights.blackcoffer.com/lipsync-automation-for-celebrities-and-influencers/,4.0,1.0,0.599999880000024,0.0199203187250996,10.458333333333334,36.254980079681275,18.685325365205845,10.458333333333334,91.0,251.0,2.50597609561753,1.0,7.6892430278884465
Netclan20241143,https://insights.blackcoffer.com/key-audit-matters-predictive-modeling/,6.0,9.0,-0.19999998666666757,0.03712871287128713,17.565217391304348,37.12871287128713,21.87757210503659,17.565217391304348,150.0,404.0,2.3613861386138613,1.0,6.945544554455446
Netclan20241144,https://insights.blackcoffer.com/splitting-of-songs-into-its-vocals-and-instrumental/,13.0,4.0,0.5294117335640156,0.05985915492957746,15.777777777777779,34.50704225352113,20.113928012519565,15.777777777777779,98.0,284.0,2.369718309859155,1.0,7.169014084507042
Netclan20241145,https://insights.blackcoffer.com/ai-and-ml-technologies-to-evaluate-learning-assessments/,,,,,,,,,,,,,
Netclan20241146,https://insights.blackcoffer.com/datawarehouse-and-recommendations-engine-for-airbnb/,12.0,5.0,0.4117646816609011,0.05214723926380368,14.173913043478262,35.2760736196319,19.779994665244068,14.173913043478262,115.0,326.0,2.371165644171779,3.0,7.141104294478527
Netclan20241147,https://insights.blackcoffer.com/real-estate-data-warehouse/,7.0,1.0,0.7499999062500118,0.024390243902439025,11.714285714285714,37.5,19.685714285714287,11.714285714285714,123.0,328.0,2.408536585365854,1.0,7.265243902439025
Netclan20241148,https://insights.blackcoffer.com/traction-dashboards-of-marketing-campaigns-and-posts/,7.0,3.0,0.39999996000000404,0.029411764705882353,12.592592592592593,35.88235294117647,19.38997821350763,12.592592592592593,122.0,340.0,2.3970588235294117,4.0,7.4147058823529415
Netclan20241149,https://insights.blackcoffer.com/google-local-service-ads-lsa-data-warehouse/,5.0,2.0,0.4285713673469475,0.02631578947368421,16.625,37.59398496240601,21.687593984962405,16.625,100.0,266.0,2.3684210526315788,1.0,7.048872180451128
Netclan20241150,https://insights.blackcoffer.com/google-local-service-ads-missed-calls-and-messages-automation-tool/,5.0,4.0,0.11111109876543349,0.03383458646616541,22.166666666666668,34.962406015037594,22.851629072681703,22.166666666666668,93.0,266.0,2.31203007518797,1.0,7.015037593984962
Netclan20241151,https://insights.blackcoffer.com/marketing-ads-leads-call-status-data-tool-to-bigquery/,7.0,2.0,0.5555554938271674,0.03488372093023256,17.2,39.14728682170542,22.538914728682172,17.2,101.0,258.0,2.434108527131783,1.0,7.217054263565892
Netclan20241152,https://insights.blackcoffer.com/marketing-analytics-to-automate-leads-call-status-and-reporting/,7.0,2.0,0.5555554938271674,0.03435114503816794,18.714285714285715,37.02290076335878,22.2948745910578,18.714285714285715,97.0,262.0,2.3740458015267176,1.0,7.137404580152672
Netclan20241153,https://insights.blackcoffer.com/callrail-analytics-leads-report-alert/,6.0,2.0,0.4999999375000079,0.031007751937984496,16.125,37.5968992248062,21.48875968992248,16.125,97.0,258.0,2.4224806201550386,1.0,7.22093023255814
Netclan20241154,https://insights.blackcoffer.com/marketing-automation-tool-to-notify-lead-details-to-clients-over-email-and-phone/,5.0,2.0,0.4285713673469475,0.029045643153526972,20.083333333333332,37.75933609958506,23.13706777316736,20.083333333333332,91.0,241.0,2.4024896265560165,1.0,7.178423236514523
Netclan20241155,https://insights.blackcoffer.com/data-etl-local-service-ads-leads-to-bigquery/,6.0,2.0,0.4999999375000079,0.03278688524590164,18.76923076923077,38.9344262295082,23.081462799495586,18.76923076923077,95.0,244.0,2.4385245901639343,1.0,7.180327868852459
Netclan20241156,https://insights.blackcoffer.com/marbles-stimulation-using-python/,7.0,4.0,0.2727272479338866,0.036303630363036306,15.947368421052632,31.02310231023102,18.788188292513464,15.947368421052632,94.0,303.0,2.1782178217821784,3.0,6.603960396039604
Netclan20241157,https://insights.blackcoffer.com/stocktwits-data-structurization/,16.0,12.0,0.14285713775510223,0.03753351206434316,12.03225806451613,30.160857908847184,16.877246389345327,12.03225806451613,225.0,746.0,2.2184986595174263,3.0,6.734584450402145
Netclan20241158,https://insights.blackcoffer.com/sentimental-analysis-on-shareholder-letter-of-companies/,12.0,9.0,0.14285713605442207,0.039399624765478425,16.65625,38.08630393996248,21.897021575984994,16.65625,203.0,533.0,2.354596622889306,2.0,6.804878048780488
Netclan20241159,https://insights.blackcoffer.com/population-and-community-survey-of-america/,15.0,11.0,0.15384614792899431,0.03333333333333333,16.595744680851062,33.97435897435898,20.22804146208402,16.595744680851062,265.0,780.0,2.2487179487179487,2.0,6.528205128205128
Netclan20241160,https://insights.blackcoffer.com/google-lsa-api-data-automation-and-dashboarding/,20.0,21.0,-0.024390243307555043,0.03972868217054264,13.76,31.782945736434108,18.217178294573642,13.76,328.0,1032.0,2.2228682170542635,4.0,6.598837209302325
Netclan20241161,https://insights.blackcoffer.com/healthcare-data-analysis/,9.0,9.0,0.0,0.0625,12.0,32.29166666666667,17.71666666666667,12.0,93.0,288.0,2.3333333333333335,1.0,7.15625
Netclan20241162,https://insights.blackcoffer.com/budget-sales-kpi-dashboard-using-power-bi/,3.0,1.0,0.49999987500003124,0.023391812865497075,19.0,40.35087719298245,23.74035087719298,19.0,69.0,171.0,2.573099415204678,1.0,7.573099415204679
Netclan20241163,https://insights.blackcoffer.com/amazon-buy-bot-an-automation-ai-tool-to-auto-checkouts/,5.0,1.0,0.6666665555555741,0.02553191489361702,15.666666666666666,37.4468085106383,21.245390070921985,15.666666666666666,88.0,235.0,2.370212765957447,1.0,7.153191489361702
