URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
Netclan20241146,https://insights.blackcoffer.com/datawarehouse-and-recommendations-engine-for-airbnb/,9.0,4.0,0.385,0.058,15.0,32.0,18.8,15.0,72.0,225.0,2.249,1.0,6.0
Netclan20241147,https://insights.blackcoffer.com/real-estate-data-warehouse/,6.0,0.0,1.0,0.025,11.0,33.475,17.79,11.0,79.0,236.0,2.258,0.0,6.0
Netclan20241148,https://insights.blackcoffer.com/traction-dashboards-of-marketing-campaigns-and-posts/,4.0,2.0,0.333,0.025,12.0,31.381,17.352,12.0,75.0,239.0,2.234,2.0,7.0
Netclan20241149,https://insights.blackcoffer.com/google-local-service-ads-lsa-data-warehouse/,3.0,1.0,0.5,0.026,19.0,34.641,21.456,19.0,53.0,153.0,2.176,0.0,6.0
Netclan20241150,https://insights.blackcoffer.com/google-local-service-ads-missed-calls-and-messages-automation-tool/,2.0,3.0,-0.2,0.033,38.0,31.373,27.749,38.0,48.0,153.0,2.098,0.0,6.0
Netclan20241151,https://insights.blackcoffer.com/marketing-ads-leads-call-status-data-tool-to-bigquery/,4.0,1.0,0.6,0.035,20.0,38.298,23.319,20.0,54.0,141.0,2.305,0.0,6.0
Netclan20241152,https://insights.blackcoffer.com/marketing-analytics-to-automate-leads-call-status-and-reporting/,4.0,1.0,0.6,0.034,24.0,34.247,23.299,24.0,50.0,146.0,2.199,0.0,6.0
Netclan20241153,https://insights.blackcoffer.com/callrail-analytics-leads-report-alert/,3.0,1.0,0.5,0.027,18.0,34.247,20.899,18.0,50.0,146.0,2.247,0.0,6.0
Netclan20241154,https://insights.blackcoffer.com/marketing-automation-tool-to-notify-lead-details-to-clients-over-email-and-phone/,2.0,1.0,0.333,0.024,31.0,36.0,26.8,31.0,45.0,125.0,2.224,0.0,6.0
Netclan20241155,https://insights.blackcoffer.com/data-etl-local-service-ads-leads-to-bigquery/,4.0,1.0,0.6,0.039,25.0,37.795,25.118,25.0,48.0,127.0,2.291,0.0,6.0
Netclan20241156,https://insights.blackcoffer.com/marbles-stimulation-using-python/,4.0,3.0,0.143,0.036,17.0,25.51,17.004,17.0,50.0,196.0,1.934,0.0,5.0
Netclan20241157,https://insights.blackcoffer.com/stocktwits-data-structurization/,15.0,11.0,0.154,0.039,12.0,26.963,15.585,12.0,182.0,675.0,2.111,0.0,6.0
Netclan20241158,https://insights.blackcoffer.com/sentimental-analysis-on-shareholder-letter-of-companies/,9.0,8.0,0.059,0.039,18.0,36.468,21.787,18.0,159.0,436.0,2.257,1.0,6.0
Netclan20241159,https://insights.blackcoffer.com/population-and-community-survey-of-america/,14.0,11.0,0.12,0.035,18.0,31.445,19.778,18.0,222.0,706.0,2.164,0.0,6.0
Netclan20241160,https://insights.blackcoffer.com/google-lsa-api-data-automation-and-dashboarding/,22.0,20.0,0.048,0.043,14.0,29.009,17.204,14.0,284.0,979.0,2.134,1.0,6.0
Netclan20241161,https://insights.blackcoffer.com/healthcare-data-analysis/,8.0,8.0,0.0,0.086,11.0,24.731,14.292,11.0,46.0,186.0,2.081,0.0,6.0
Netclan20241162,https://insights.blackcoffer.com/budget-sales-kpi-dashboard-using-power-bi/,0.0,0.0,0.0,0.0,45.0,46.667,36.667,45.0,21.0,45.0,2.822,0.0,8.0
Netclan20241163,https://insights.blackcoffer.com/amazon-buy-bot-an-automation-ai-tool-to-auto-checkouts/,2.0,0.0,1.0,0.017,16.0,35.897,20.759,16.0,42.0,117.0,2.171,0.0,6.0
